image_name,question,correct_answer,question_type,answer_type,map_type,image_size_bucket,geographic_level,source_row
374.png,"According to the map, what is the CO₂ emission range for Australia per person?",>10 tons,['Other'],Single Entity,_choropleth,0.5–2MP,_world,3631
374.png,Which African country had emissions close to or above 2 tons per person?,Botswana,['Positional'],Single Entity,_choropleth,0.5–2MP,_world,3632
374.png,What is the approximate per capita emission for the United States based on the color intensity?,>10 tons,['Visual'],Single Entity,_choropleth,0.5–2MP,_world,3633
374.png,What color range is most commonly seen across Central Africa?,Light yellow,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3634
374.png,Is China darker or lighter than India in terms of emissions per capita on this map?,Darker,"['Visual', 'Comparative']",Boolean,_choropleth,0.5–2MP,_world,3635
374.png,What color range is most commonly seen in Canada?,>10 tons,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3636
374.png,Which Asian country shows emissions in the 5 to 10 tons range per capita?,China,['Other'],Single Entity,_choropleth,0.5–2MP,_world,3637
374.png,"Which Middle Eastern country has the darkest brown shade, indicating the highest emissions?",Saudi Arabia,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3638
374.png,Which country in North America has lighter emissions than the USA?,Mexico,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3639
375.png,Which country in South America is shown in the darkest shade of blue?,,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3640
375.png,Which Asian country is represented with the second darkest blue?,Mangolia,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3641
375.png,How many African countries are shaded in any shade of blue?,3,['Visual'],Counting,_choropleth,0.5–2MP,_world,3642
375.png,Is Australia shaded in any color?,No,['Visual'],Boolean,_choropleth,0.5–2MP,_world,3643
375.png,Which European country is shaded with the lightest blue?,France,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3644
375.png,Does the map show any countries in the Middle East shaded in blue?,No,"['Visual', 'Positional']",Boolean,_choropleth,0.5–2MP,_world,3645
375.png,Is Greenland shaded in blue?,No,['Visual'],Boolean,_choropleth,0.5–2MP,_world,3646
375.png,Which country in North America is shaded with the darkest blue?,Canada,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3647
375.png,Are any countries in Scandinavia shaded in blue?,No,['Visual'],Boolean,_choropleth,0.5–2MP,_world,3648
375.png,Which continent has the most countries shaded in blue?,Africa,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,3649
375.png,Is Argentina shaded with the darkest blue?,No,"['Visual', 'Comparative']",Boolean,_choropleth,0.5–2MP,_world,3650
376.jpg,Which Y-chromosome marker appears first on the map?,M91,"['Visual', 'Comparative']",Single Entity,_network,0.1–0.5MP,_world,3651
376.jpg,What color represents mtDNA migration paths,Orange,['Visual'],Single Entity,_network,0.1–0.5MP,_world,3654
376.jpg,Which continent did humans migrate to after leaving Africa?,Asia,['Other'],Single Entity,_network,0.1–0.5MP,_world,3655
376.jpg,"Which mtDNA marker is most ancient, based on the timeline?",L1,['Comparative'],Single Entity,_network,0.1–0.5MP,_world,3656
376.jpg,What is the approximate time (in thousand of years ago) when humans reached North America?,15-20,['Positional'],Single Entity,_network,0.1–0.5MP,_world,3657
376.jpg,Where did humans originate from according to the map?,Africa,['Positional'],Single Entity,_network,0.1–0.5MP,_world,3658
377.jpeg,How long is the one side of the grid?,70 miles,['Positional'],Boolean,_marker,0.5–2MP,_country,3661
377.jpeg,What is the latitude of the Trade Town?,5.5° North,['Other'],Single Entity,_marker,0.5–2MP,_country,3662
377.jpeg,What is the latitude of the Colonial Towns?,8° North,['Other'],Single Entity,_marker,0.5–2MP,_country,3663
377.jpeg,What is the latitude of the New Georgia?,6.5° North,['Other'],Single Entity,_marker,0.5–2MP,_country,3664
377.jpeg,How many rivers are there according to the map?,6,['Other'],Counting,_marker,0.5–2MP,_country,3665
377.jpeg,Where is the Colonial Towns located on the map?,North-east,['Positional'],Single Entity,_marker,0.5–2MP,_country,3666
377.jpeg,Where is the Sugaree located on the map?,North-west,['Positional'],Single Entity,_marker,0.5–2MP,_country,3667
377.jpeg,Where is the Trade Town located on the map?,Center,['Positional'],Single Entity,_marker,0.5–2MP,_country,3668
378.png,Which small island nation is labeled between Gabun and Äquatorialguinea?,São Tomé und Príncipe,"['Visual', 'Positional']",Single Entity,_divisional,2–8MP,_continent,3669
378.png,Name the German-labeled country on the equator west of Uganda?,Demokratische Republik Kongo,['Positional'],Single Entity,_divisional,2–8MP,_continent,3670
378.png,Which island country appears closest to the “Straße von Mosambik” label?,Madagaskar,"['Visual', 'Comparative']",Single Entity,_divisional,2–8MP,_continent,3671
378.png,Which country lies directly west of Kamerun?,Nigeria,['Positional'],Single Entity,_divisional,2–8MP,_continent,3672
378.png,What is the German name of the country between Zambia and Mozambique?,Malawi,['Positional'],Single Entity,_divisional,2–8MP,_continent,3673
378.png,Which country lies directly south of Eritrea?,Dschibuti,['Positional'],Single Entity,_divisional,2–8MP,_continent,3674
378.png,Which German-labeled country is landlocked and shares a border with six others including Kenya?,Uganda,['Positional'],Single Entity,_divisional,2–8MP,_continent,3675
378.png,Name the only country with two island parts labeled in orange near the southeast?,Frankreich,"['Visual', 'Positional']",Single Entity,_divisional,2–8MP,_continent,3676
378.png,Which country borders both Liberia and Ghana?,Elfenbeinküste,['Positional'],Single Entity,_divisional,2–8MP,_continent,3677
378.png,Name the country east of Niger?,Tschad,['Positional'],Single Entity,_divisional,2–8MP,_continent,3678
379.jpeg,Which city has both a hospital and a clinic nearby?,Arcata,['Other'],Single Entity,_marker,2–8MP,_county,3679
379.jpeg,Which point is further north: the Arcata hospital or the inland purple clinic?,Inland purple clinic,"['Visual', 'Positional', 'Comparative']",Single Entity,_marker,2–8MP,_county,3680
379.jpeg,Which healthcare site is the furthest inland?,clinic,['Comparative'],Single Entity,_marker,2–8MP,_county,3681
379.jpeg,Is Eureka closer to the coast or to the mountains?,coast,['Positional'],Boolean,_marker,2–8MP,_county,3682
379.jpeg,How many total clinics (purple dots) are shown on this map?,3,['Visual'],Counting,_marker,2–8MP,_county,3683
379.jpeg,Which dot is located closest to Humboldt Redwoods State Park?,Hospital,"['Positional', 'Comparative']",Single Entity,_marker,2–8MP,_county,3684
379.jpeg,What’s the only purple dot located directly east of Arcata?,The one just past Six Rivers Forest,"['Visual', 'Positional']",Single Entity,_marker,2–8MP,_county,3685
379.jpeg,Which is the most southern healthcare location?,Red hospital near King Range,"['Positional', 'Comparative']",Single Entity,_marker,2–8MP,_county,3686
379.jpeg,Are most hospitals on this map located along the coastline or inland?,Coastline,"['Positional', 'Comparative']",Boolean,_marker,2–8MP,_county,3687
379.jpeg,Which location has a hospital but no clinic nearby?,Eureka,['Positional'],Single Entity,_marker,2–8MP,_county,3688
380.jpg,"How many labels are in is 01 - The old Transvaal province (Gauteng, Mpumalanga, Limpopo & North West",9,"['Visual', 'Positional']",Counting,_divisional,0.5–2MP,_country,3689
380.jpg,How many labels are in 02 - Western and Northern Cape?,5,"['Visual', 'Positional']",Counting,_divisional,0.5–2MP,_country,3690
380.jpg,How many labels are in 05 - Free State and Northern Cape?,6,"['Visual', 'Positional']",Counting,_divisional,0.5–2MP,_country,3691
380.jpg,what color part is Malmesbury under?,Blue,"['Visual', 'Comparative']",Single Entity,_divisional,0.5–2MP,_country,3692
380.jpg,what color part is Bhisho under?,Yellow,"['Visual', 'Comparative']",Single Entity,_divisional,0.5–2MP,_country,3693
380.jpg,What color part is Durban under?,Red,"['Visual', 'Comparative']",Single Entity,_divisional,0.5–2MP,_country,3694
380.jpg,what color is the Vaal Triangle under?,Green,"['Visual', 'Comparative']",Single Entity,_divisional,0.5–2MP,_country,3695
380.jpg,"are the values listed under Cellular & other services (non-regional), denoted in the map?",No,['Comparative'],Boolean,_divisional,0.5–2MP,_country,3696
380.jpg,how many labels are in 04 - Eastern Cape and eastern parts of the Western Cape?,10,"['Visual', 'Positional']",Counting,_divisional,0.5–2MP,_country,3697
380.jpg,how many labels are in 03 - KwaZulu-Natal?,7,['Visual'],Counting,_divisional,0.5–2MP,_country,3698
381.png,How many transfer stations are on the light blue line?,6,['Visual'],Counting,_network,2–8MP,_city,3699
381.png,Name the closest transfer station to the airport.,FTI,['Comparative'],Single Entity,_network,2–8MP,_city,3700
381.png,What number is the pink line station at the Magallanes station?,27,['Visual'],Single Entity,_network,2–8MP,_city,3701
381.png,What number is the green line station at the North Triangle?,1,"['Visual', 'Positional']",Single Entity,_network,2–8MP,_city,3702
381.png,What is the name of the station at R01,Ortigas,['Other'],Single Entity,_network,2–8MP,_city,3703
381.png,What is the name of the station at L21?,Tutuban,['Other'],Single Entity,_network,2–8MP,_city,3704
381.png,What is the station number at Libertad?,20,['Other'],Single Entity,_network,2–8MP,_city,3705
381.png,What is the number of the station at Shaw Boulevard?,7,['Other'],Single Entity,_network,2–8MP,_city,3706
381.png,Which station connects four lines?,North Triangle,['Positional'],Single Entity,_network,2–8MP,_city,3707
381.png,How many transfer stations are between L17 and L28?,3,['Positional'],Counting,_network,2–8MP,_city,3708
382.png,Which region has both high median income and high tree density?,bottom right green,['Comparative'],Single Entity,_choropleth,0.5–2MP,_city,3709
382.png,"How many regions are shaded dark green, indicating high tree cover but lower income?",3,"['Visual', 'Comparative']",Counting,_choropleth,0.5–2MP,_city,3710
382.png,What is the dominant color in the southern central region of the map?,dark blue,"['Visual', 'Positional']",Single Entity,_choropleth,0.5–2MP,_city,3711
382.png,Are there more regions with low income and low canopy or high income and low canopy?,low income and low canopy,['Comparative'],Boolean,_choropleth,0.5–2MP,_city,3712
382.png,Which corner of the map has the highest concentration of pink regions?,top right,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_city,3713
382.png,"Is there any area on the map with white shading, indicating missing data?",yes,['Visual'],Boolean,_choropleth,0.5–2MP,_city,3714
382.png,Do more areas in the center tend to have higher income or higher canopy?,higher income,"['Positional', 'Comparative']",Boolean,_choropleth,0.5–2MP,_city,3715
382.png,Which region of the city seems to have most balanced income and canopy (mid tones)?,west central,['Comparative'],Single Entity,_choropleth,0.5–2MP,_city,3716
382.png,Are high income areas generally correlated with high canopy in this map?,no,['Comparative'],Boolean,_choropleth,0.5–2MP,_city,3717
382.png,Which side of the map has the greatest color variety?,western,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_city,3718
383.jpg,Name the labeled sub-area inside the purple region,Mamboleo,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,3719
383.jpg,Name the text label found outside the purple-shaded boundary.,Tandika,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,3720
383.jpg,"Which word is in uppercase: ""NAME"" or ""Area""?",NAME,['Other'],Single Entity,_divisional,0.1–0.5MP,_city,3721
383.jpg,How many corners does the purple-shaded polygon approximately have?,7,['Other'],Counting,_divisional,0.1–0.5MP,_city,3722
383.jpg,"Which direction is the label ""Tandika"" compared to the label ""Sandali Mamboleo-A""?",South,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,3723
383.jpg,Is the purple border smooth or jagged?,Jagged,"['Visual', 'Positional']",Boolean,_divisional,0.1–0.5MP,_city,3724
383.jpg,"Which word appears below ""Sandali Mamboleo-A""?",Unknown,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,3725
383.jpg,Is the boundary line colored blue or red?,Blue,['Visual'],Boolean,_divisional,0.1–0.5MP,_city,3726
383.jpg,What is the map provider name in the bottom left corner?,Google,"['Positional', 'Comparative']",Single Entity,_divisional,0.1–0.5MP,_city,3727
383.jpg,Is the map area measured in meters or kilometers?,meters,['Other'],Boolean,_divisional,0.1–0.5MP,_city,3728
384.jpeg,Which city name is printed just north of the UCI Medical Center label?,Fullerton,"['Visual', 'Positional']",Single Entity,_marker,0.5–2MP,_county,3729
384.jpeg,Which wilderness area is named south‑east of Lake Elsinore?,San Mateo Canyon Wilderness,['Other'],Single Entity,_marker,0.5–2MP,_county,3730
384.jpeg,Which university health‑system label includes the word “Recovery”?,Riverside University Health System – Arlington Recovery Community,['Visual'],Single Entity,_marker,0.5–2MP,_county,3731
